TransactionID,CustomerID,Amount,Date,Time,Merchant,Location,TransactionType,AccountBalance,DeviceID
TXN001945,CUST0086,2946.24,2026-06-19,12:08:01,Online Shopping,Germany,Mobile Payment,86209.67,DEV3724
TXN002926,CUST0086,2363.52,2026-06-20,07:40:01,Online Shopping,India,Wire Transfer,31757.37,DEV3724
TXN000161,CUST0086,1486.8,2026-06-21,11:51:01,ATM Withdrawal,USA,Wire Transfer,28010.87,DEV3724
TXN000269,CUST0086,38213.72,2026-06-22,01:12:01,Dining,USA,Mobile Payment,98328.46,DEV3724
TXN003233,CUST0086,1550.78,2026-06-23,06:52:01,Dining,Australia,POS,69307.4,DEV3724
TXN004101,CUST0086,2016.5,2026-06-25,03:17:01,Entertainment,Australia,POS,34123.41,DEV3724
TXN003797,CUST0086,1227.72,2026-06-26,11:31:01,Grocery,Singapore,Online,4051.79,DEV3724
TXN002972,CUST0086,2930.47,2026-06-28,03:43:01,Online Shopping,Australia,Wire Transfer,96412.34,DEV3724
TXN004095,CUST0086,180.57,2026-06-28,05:06:01,Dining,UAE,Online,28577.19,DEV3724
TXN001208,CUST0086,2130.83,2026-06-28,05:15:01,Online Shopping,Singapore,Mobile Payment,2402.95,DEV3724
TXN001756,CUST0086,6773.1,2026-06-29,03:14:01,Online Shopping,Syria,Online,59046.8,DEV3724
TXN001899,CUST0086,1465.11,2026-06-30,21:47:01,Electronics,UK,Online,49339.5,DEV3724
TXN004408,CUST0087,1475.32,2026-06-01,13:33:01,Electronics,UAE,Online,26307.73,DEV8956
TXN003457,CUST0087,2725.5,2026-06-01,14:41:01,Online Shopping,USA,Online,76986.66,DEV8956
TXN001051,CUST0087,2491.25,2026-06-03,09:24:01,Fuel,Germany,ATM,32401.78,DEV8886
TXN001378,CUST0087,1477.4,2026-06-05,02:10:01,Jewelry,Australia,POS,36473.82,DEV8886
TXN001918,CUST0087,190.82,2026-06-05,07:51:01,Fuel,Australia,Mobile Payment,44106.75,DEV8886
TXN003251,CUST0087,144.95,2026-06-06,04:05:01,Entertainment,UK,ATM,27287.8,DEV8956
TXN003603,CUST0087,854.72,2026-06-07,08:25:01,Dining,Germany,Online,5328.99,DEV8956
TXN000819,CUST0087,1115.23,2026-06-10,08:33:01,Travel,UK,Mobile Payment,97733.08,DEV8886
TXN001566,CUST0087,2561.06,2026-06-11,12:42:01,Electronics,India,POS,79823.24,DEV8956
TXN004884,CUST0087,283.48,2026-06-13,21:02:01,Utilities,UAE,ATM,68983.12,DEV8956
TXN004270,CUST0087,1569.51,2026-06-15,22:45:01,Utilities,Australia,ATM,4290.45,DEV8886
TXN002489,CUST0087,637.14,2026-06-18,02:25:01,Utilities,Germany,ATM,53136.05,DEV8886
TXN003551,CUST0087,170.38,2026-06-18,19:33:01,Electronics,Singapore,Mobile Payment,42898.97,DEV8886
TXN002570,CUST0087,2102.13,2026-06-19,17:02:01,Travel,Germany,Mobile Payment,55592.98,DEV8886
TXN003738,CUST0087,1779.7,2026-06-20,20:25:01,Travel,India,POS,38538.9,DEV8886
TXN000808,CUST0087,1556.47,2026-06-21,18:47:01,Dining,Singapore,POS,11166.28,DEV8956
TXN001243,CUST0087,1208.21,2026-06-24,03:45:01,Fuel,USA,POS,83848.48,DEV8886
TXN003329,CUST0087,863.09,2026-06-25,09:36:01,ATM Withdrawal,UAE,Mobile Payment,55653.88,DEV8956
TXN001593,CUST0087,1537.23,2026-06-25,11:47:01,Utilities,Germany,ATM,78764.2,DEV8886
TXN002242,CUST0087,2624.55,2026-06-26,03:50:01,Travel,Singapore,POS,53295.27,DEV8886
TXN000002,CUST0087,503.48,2026-06-26,07:04:01,Travel,Germany,Mobile Payment,53878.24,DEV8886
TXN002482,CUST0087,1597.55,2026-06-26,08:09:01,Fuel,USA,POS,36383.92,DEV8886
TXN004063,CUST0087,409.1,2026-06-28,10:58:01,ATM Withdrawal,USA,Mobile Payment,1748.07,DEV8956
TXN004489,CUST0087,1559.49,2026-06-28,22:05:01,Entertainment,Germany,POS,79540.11,DEV8886
TXN002772,CUST0087,2573.13,2026-06-30,08:31:01,Electronics,Singapore,Wire Transfer,14984.2,DEV8956
TXN003276,CUST0087,1991.69,2026-07-01,00:16:01,ATM Withdrawal,UAE,Wire Transfer,43846.34,DEV8956
TXN004318,CUST0088,2044.96,2026-06-02,00:53:01,Dining,USA,Online,11079.1,DEV7570
TXN003091,CUST0088,2162.56,2026-06-02,11:05:01,Utilities,UAE,Mobile Payment,91921.86,DEV7570
TXN004007,CUST0088,1549.41,2026-06-02,21:53:01,Travel,Australia,POS,96568.83,DEV7570
TXN003960,CUST0088,439.07,2026-06-02,22:36:01,Online Shopping,Singapore,Wire Transfer,89005.3,DEV7570
TXN002419,CUST0088,2798.3,2026-06-05,00:21:01,Entertainment,Singapore,ATM,27101.06,DEV7570
TXN000833,CUST0088,2312.69,2026-06-11,00:45:01,Jewelry,UAE,Online,44429.4,DEV7570
TXN004562,CUST0088,2563.57,2026-06-11,05:00:01,Fuel,USA,ATM,56659.44,DEV7570
TXN003994,CUST0088,2089.85,2026-06-12,04:25:01,Electronics,India,Online,21497.97,DEV7570
TXN001249,CUST0088,1391.22,2026-06-12,08:27:01,Entertainment,UAE,Online,53691.8,DEV7570
TXN004999,CUST0088,187.0,2026-06-12,12:40:01,Travel,UAE,ATM,81053.53,DEV7570
TXN001805,CUST0088,1530.01,2026-06-14,20:30:01,Entertainment,Germany,POS,25403.8,DEV7570
TXN003228,CUST0088,1654.84,2026-06-15,00:46:01,Fuel,UAE,Wire Transfer,49986.99,DEV7570
TXN003970,CUST0088,1077.67,2026-06-15,06:37:01,Online Shopping,UK,Mobile Payment,88676.9,DEV7570
TXN004879,CUST0088,1145.69,2026-06-15,09:17:01,Utilities,Singapore,Wire Transfer,72027.48,DEV7570
TXN002474,CUST0088,2091.29,2026-06-15,17:50:01,ATM Withdrawal,India,Mobile Payment,53109.19,DEV7570
TXN003770,CUST0088,2708.79,2026-06-15,20:41:01,Dining,Germany,POS,96989.61,DEV7570
TXN004870,CUST0088,2958.76,2026-06-15,23:10:01,Grocery,USA,Online,84426.04,DEV7570
TXN003502,CUST0088,1987.83,2026-06-16,01:51:01,Jewelry,India,Wire Transfer,61696.59,DEV7570
TXN000339,CUST0088,573.39,2026-06-16,06:06:01,Jewelry,Australia,POS,23613.41,DEV7570
TXN002252,CUST0088,366.95,2026-06-17,00:03:01,Travel,Germany,Mobile Payment,53319.97,DEV7570
TXN004167,CUST0088,1975.3,2026-06-17,18:10:01,Utilities,Australia,Mobile Payment,4765.61,DEV7570
TXN004574,CUST0088,2802.47,2026-06-18,12:50:01,Dining,Germany,POS,50408.41,DEV7570
TXN002322,CUST0088,2880.5,2026-06-18,15:36:01,Grocery,UK,Mobile Payment,34020.81,DEV7570
TXN004166,CUST0088,2087.69,2026-06-18,17:25:01,Online Shopping,India,Wire Transfer,98111.91,DEV7570
TXN001129,CUST0088,1288.37,2026-06-20,08:13:01,Grocery,UAE,POS,55776.12,DEV7570
TXN003594,CUST0088,679.16,2026-06-20,21:33:01,ATM Withdrawal,Australia,ATM,5916.55,DEV7570
TXN004405,CUST0088,1398.84,2026-06-24,05:32:01,Jewelry,UK,ATM,10931.17,DEV7570
TXN004647,CUST0088,469.2,2026-06-24,05:53:01,Grocery,UAE,ATM,62684.54,DEV7570
TXN004507,CUST0088,1601.03,2026-06-25,22:21:01,Electronics,Germany,POS,86109.96,DEV7570
TXN001444,CUST0088,393.12,2026-06-26,17:13:01,Entertainment,Singapore,POS,2753.27,DEV7570
TXN004997,CUST0088,2788.25,2026-06-26,18:14:01,Dining,USA,Mobile Payment,45231.2,DEV7570
TXN000734,CUST0088,563.41,2026-06-27,23:31:01,Utilities,UAE,ATM,87289.96,DEV7570
TXN004764,CUST0088,2366.39,2026-06-29,16:11:01,Travel,Australia,Online,99346.48,DEV7570
TXN003562,CUST0088,1356.71,2026-06-30,00:07:01,Fuel,Germany,Mobile Payment,73689.52,DEV7570
TXN000898,CUST0088,2826.6,2026-06-30,01:05:01,Online Shopping,Singapore,Online,85479.7,DEV7570
TXN001798,CUST0088,2636.98,2026-07-01,00:10:01,Grocery,UAE,Online,70418.9,DEV7570
TXN002868,CUST0088,1975.1,2026-07-01,04:59:01,Dining,UK,ATM,95429.28,DEV7570
TXN004308,CUST0089,1061.2,2026-06-01,13:00:01,Online Shopping,USA,Online,86760.87,DEV3697
TXN000446,CUST0089,35581.36,2026-06-04,02:13:01,Utilities,Australia,Mobile Payment,65336.68,DEV3697
TXN001233,CUST0089,1219.38,2026-06-04,15:13:01,Grocery,Australia,Online,32583.55,DEV3697
TXN002934,CUST0089,1849.01,2026-06-05,06:20:01,Entertainment,Germany,ATM,93208.1,DEV3697
TXN001764,CUST0089,28340.66,2026-06-06,04:43:01,Travel,Iran,Online,90085.31,DEV3697
TXN004245,CUST0089,14303.12,2026-06-07,02:36:01,Fuel,Singapore,ATM,5977.6,DEV3697
TXN000456,CUST0089,930.53,2026-06-07,20:46:01,Fuel,Germany,Online,31053.72,DEV3697
TXN001935,CUST0089,1705.58,2026-06-08,06:01:01,Grocery,USA,ATM,39404.31,DEV3697
TXN000429,CUST0089,2889.54,2026-06-09,01:56:01,Jewelry,Germany,Mobile Payment,1460.49,DEV3697
TXN002601,CUST0089,1971.4,2026-06-11,00:06:01,Fuel,UAE,POS,1199.64,DEV3697
TXN004939,CUST0089,1047.67,2026-06-12,17:40:01,ATM Withdrawal,UK,Wire Transfer,56187.43,DEV3697
TXN004511,CUST0089,1163.42,2026-06-13,17:30:01,Travel,India,ATM,25103.46,DEV3697
TXN000678,CUST0089,1987.11,2026-06-14,05:21:01,Dining,USA,ATM,59660.64,DEV3697
TXN000132,CUST0089,245.79,2026-06-17,04:12:01,ATM Withdrawal,USA,ATM,13391.86,DEV3697
TXN004975,CUST0089,1839.72,2026-06-17,14:06:01,Grocery,UAE,Wire Transfer,32984.4,DEV3697
TXN002444,CUST0089,395.56,2026-06-18,19:41:01,Fuel,UK,POS,21709.69,DEV3697
TXN003083,CUST0089,1240.85,2026-06-20,11:31:01,Fuel,India,Wire Transfer,48599.79,DEV3697
TXN001217,CUST0089,1033.12,2026-06-22,03:31:01,ATM Withdrawal,Singapore,ATM,9984.99,DEV3697
TXN002007,CUST0089,471.31,2026-06-22,17:54:01,Travel,Australia,Online,73691.0,DEV3697
TXN004869,CUST0089,2416.78,2026-06-23,13:45:01,Electronics,Australia,Wire Transfer,21871.08,DEV3697
TXN004090,CUST0089,1282.69,2026-06-23,19:11:01,Electronics,Germany,ATM,54547.94,DEV3697
TXN001229,CUST0089,672.87,2026-06-24,12:19:01,Travel,Singapore,Online,37544.12,DEV3697
TXN001327,CUST0089,1361.79,2026-06-28,12:43:01,Entertainment,USA,Mobile Payment,27017.66,DEV3697
TXN001193,CUST0089,859.72,2026-06-30,00:35:01,Jewelry,Australia,Mobile Payment,73202.99,DEV3697
TXN001933,CUST0090,146.37,2026-06-02,00:45:01,Fuel,Singapore,POS,8128.86,DEV7396
TXN003117,CUST0090,1674.0,2026-06-03,16:59:01,Entertainment,UK,Wire Transfer,24902.15,DEV1035
TXN004965,CUST0090,1952.37,2026-06-04,09:26:01,Jewelry,UAE,Mobile Payment,37219.73,DEV7396
TXN003036,CUST0090,2546.67,2026-06-04,19:25:01,ATM Withdrawal,USA,ATM,13506.46,DEV1035
TXN002180,CUST0090,793.28,2026-06-05,20:17:01,Travel,UAE,Online,89549.43,DEV1035
TXN004534,CUST0090,925.64,2026-06-06,21:00:01,Online Shopping,UAE,Mobile Payment,97520.15,DEV7396
TXN004957,CUST0090,2212.37,2026-06-09,21:28:01,Fuel,Australia,ATM,58717.1,DEV1035
TXN000582,CUST0090,111.78,2026-06-10,02:30:01,Electronics,Singapore,POS,93912.04,DEV1035
TXN001534,CUST0090,482.71,2026-06-12,02:48:01,Utilities,USA,Mobile Payment,60311.42,DEV1035
TXN003128,CUST0090,2872.16,2026-06-13,16:25:01,Entertainment,Singapore,Wire Transfer,24300.45,DEV7396
TXN003600,CUST0090,2407.3,2026-06-13,21:25:01,Online Shopping,USA,Mobile Payment,82341.48,DEV1035
TXN001138,CUST0090,1538.0,2026-06-17,08:25:01,Dining,USA,ATM,57466.22,DEV7396
TXN002829,CUST0090,204.21,2026-06-18,14:03:01,Entertainment,USA,POS,32671.98,DEV1035
TXN003652,CUST0090,2763.26,2026-06-18,22:25:01,Electronics,India,Mobile Payment,80169.93,DEV7396
TXN003242,CUST0090,2061.37,2026-06-19,09:28:01,Dining,UAE,Mobile Payment,18386.89,DEV1035
TXN004887,CUST0090,796.55,2026-06-21,10:31:01,Fuel,USA,Mobile Payment,21278.44,DEV1035
TXN000096,CUST0090,1181.95,2026-06-21,17:00:01,Electronics,Singapore,ATM,56333.28,DEV7396
TXN001909,CUST0090,2846.89,2026-06-21,17:06:01,Electronics,India,Mobile Payment,37808.35,DEV1035
TXN003078,CUST0090,1008.87,2026-06-22,12:42:01,ATM Withdrawal,Germany,Mobile Payment,76107.68,DEV7396
TXN002159,CUST0090,1726.16,2026-06-24,07:20:01,ATM Withdrawal,UAE,ATM,82808.83,DEV1035
TXN003717,CUST0090,1001.04,2026-06-26,04:50:01,Utilities,USA,POS,76955.91,DEV7396
TXN001792,CUST0090,2228.92,2026-06-26,21:09:01,Grocery,UAE,Online,71851.66,DEV7396
TXN002928,CUST0090,2506.86,2026-06-26,23:21:01,Dining,Germany,POS,9500.29,DEV7396
TXN000087,CUST0090,451.59,2026-06-27,15:10:01,Travel,India,ATM,20529.91,DEV1035
TXN002179,CUST0090,1263.2,2026-06-27,15:13:01,Travel,India,Mobile Payment,13643.91,DEV1035
TXN003019,CUST0090,2408.46,2026-06-28,22:51:01,Dining,UK,Wire Transfer,41609.51,DEV7396
TXN002757,CUST0090,1899.44,2026-06-30,20:34:01,Grocery,Germany,Mobile Payment,82555.92,DEV1035
TXN002436,CUST0090,892.87,2026-07-01,10:17:01,Fuel,UK,ATM,98166.76,DEV1035
TXN004491,CUST0091,1210.47,2026-06-02,11:28:01,ATM Withdrawal,UAE,Wire Transfer,85177.51,DEV5673
TXN000732,CUST0091,350.67,2026-06-03,10:19:01,Entertainment,UAE,Online,78831.53,DEV5673
TXN000281,CUST0091,1343.57,2026-06-06,02:35:01,Grocery,USA,Mobile Payment,62298.48,DEV8454
TXN002807,CUST0091,2262.35,2026-06-06,18:13:01,Jewelry,India,Mobile Payment,31203.74,DEV5673
TXN002786,CUST0091,308.17,2026-06-09,17:03:01,Entertainment,India,POS,46218.45,DEV5673
TXN002642,CUST0091,1354.0,2026-06-09,19:04:01,Travel,Singapore,Online,1046.58,DEV5673
TXN003300,CUST0091,1838.7,2026-06-11,12:39:01,Online Shopping,UK,POS,89212.2,DEV5673
TXN001119,CUST0091,703.78,2026-06-13,19:33:01,Grocery,Singapore,Online,41893.48,DEV8454
TXN002102,CUST0091,1604.39,2026-06-14,13:12:01,ATM Withdrawal,USA,ATM,35644.41,DEV5673
TXN003634,CUST0091,1279.0,2026-06-16,05:24:01,Fuel,UAE,Mobile Payment,42190.47,DEV5673
TXN003820,CUST0091,1573.98,2026-06-18,04:39:01,Online Shopping,UK,Online,69956.43,DEV5673
TXN000484,CUST0091,1121.44,2026-06-18,05:12:01,Jewelry,Australia,ATM,61232.92,DEV8454
TXN003054,CUST0091,514.74,2026-06-19,19:08:01,Travel,Germany,ATM,47032.36,DEV8454
TXN002021,CUST0091,2057.96,2026-06-21,00:58:01,Fuel,UAE,Online,12413.53,DEV8454
TXN003275,CUST0091,1573.43,2026-06-23,03:23:01,Travel,India,Mobile Payment,68385.54,DEV8454
TXN002962,CUST0091,2999.57,2026-06-26,07:49:01,Online Shopping,UK,Mobile Payment,59840.29,DEV8454
TXN004617,CUST0091,1912.14,2026-06-30,02:00:01,Online Shopping,Singapore,POS,65058.62,DEV8454
TXN001922,CUST0091,625.91,2026-07-01,06:28:01,Grocery,USA,Mobile Payment,4367.42,DEV5673
TXN004725,CUST0092,2653.59,2026-06-01,12:55:01,Jewelry,Singapore,POS,1820.19,DEV3536
TXN001489,CUST0092,907.64,2026-06-01,16:56:01,Online Shopping,Germany,Online,31074.87,DEV3536
TXN000276,CUST0092,787.9,2026-06-02,15:37:01,Grocery,USA,Wire Transfer,85605.53,DEV8973
TXN002517,CUST0092,1857.42,2026-06-03,10:48:01,Dining,UAE,Mobile Payment,28111.0,DEV3536
TXN002706,CUST0092,332.31,2026-06-03,13:29:01,Jewelry,Singapore,Wire Transfer,57443.3,DEV3536
TXN001344,CUST0092,1461.79,2026-06-04,17:09:01,Entertainment,Singapore,Online,59517.36,DEV3536
TXN001412,CUST0092,2523.63,2026-06-05,00:37:01,Utilities,UK,ATM,58761.4,DEV3536
TXN003441,CUST0092,431.54,2026-06-05,20:22:01,Dining,India,Wire Transfer,1582.69,DEV8973
TXN000748,CUST0092,2422.38,2026-06-06,10:20:01,Jewelry,UK,POS,62138.73,DEV8973
TXN002543,CUST0092,1463.04,2026-06-06,14:29:01,Jewelry,Germany,ATM,81377.39,DEV3536
TXN001835,CUST0092,832.9,2026-06-08,14:44:01,Travel,Singapore,POS,50750.75,DEV8973
TXN000939,CUST0092,20925.17,2026-06-15,03:37:01,Travel,North Korea,Wire Transfer,36098.7,DEV8973
TXN004688,CUST0092,32.04,2026-06-15,03:42:01,Travel,India,Online,11581.93,DEV8973
TXN002775,CUST0092,1467.1,2026-06-17,15:46:01,Fuel,Germany,ATM,85193.82,DEV8973
TXN003858,CUST0092,1743.95,2026-06-19,06:16:01,Jewelry,UK,POS,5135.73,DEV8973
TXN002299,CUST0092,1874.05,2026-06-19,09:34:01,Utilities,UAE,ATM,3316.1,DEV8973
TXN002041,CUST0092,998.99,2026-06-20,06:30:01,Entertainment,UK,POS,55982.35,DEV3536
TXN000669,CUST0092,1539.13,2026-06-20,06:49:01,Entertainment,USA,POS,13096.82,DEV3536
TXN001943,CUST0092,2741.44,2026-06-21,11:53:01,Fuel,Singapore,Online,2380.5,DEV8973
TXN001825,CUST0092,2948.74,2026-06-24,01:54:01,Online Shopping,Singapore,Wire Transfer,93318.19,DEV8973
TXN002114,CUST0092,1673.28,2026-06-25,01:18:01,Utilities,Singapore,Mobile Payment,19805.44,DEV8973
TXN000512,CUST0092,1511.95,2026-06-25,09:26:01,Entertainment,Singapore,ATM,19213.67,DEV3536
TXN003474,CUST0092,2794.81,2026-06-26,13:42:01,Entertainment,UK,ATM,27850.87,DEV8973
TXN002817,CUST0092,2319.96,2026-06-27,01:04:01,Online Shopping,UK,Online,10287.79,DEV3536
TXN002165,CUST0092,1145.69,2026-06-28,21:24:01,Jewelry,USA,Mobile Payment,5216.15,DEV8973
TXN004581,CUST0092,2769.89,2026-06-29,11:49:01,Travel,Singapore,POS,26772.61,DEV8973
TXN003127,CUST0093,1855.39,2026-05-31,19:37:01,Utilities,Australia,Mobile Payment,18831.12,DEV5861
TXN001522,CUST0093,220.14,2026-06-01,20:12:01,ATM Withdrawal,India,Mobile Payment,27573.01,DEV5861
TXN001076,CUST0093,2864.9,2026-06-03,01:16:01,Electronics,UAE,ATM,87837.26,DEV5861
TXN003564,CUST0093,1109.78,2026-06-03,04:10:01,Dining,India,ATM,11218.68,DEV5861
TXN000143,CUST0093,1356.56,2026-06-03,06:50:01,Fuel,Singapore,Mobile Payment,68359.47,DEV5861
TXN002068,CUST0093,1133.28,2026-06-04,22:25:01,Online Shopping,Germany,ATM,59519.16,DEV5861
TXN000564,CUST0093,2013.5,2026-06-05,04:13:01,Grocery,USA,POS,65190.54,DEV5861
TXN001174,CUST0093,2580.57,2026-06-06,11:43:01,Fuel,USA,Online,91154.72,DEV5861
TXN002325,CUST0093,963.46,2026-06-07,15:13:01,Electronics,UK,Mobile Payment,39787.22,DEV5861
TXN004322,CUST0093,959.39,2026-06-08,21:13:01,Electronics,Australia,POS,67701.25,DEV5861
TXN001604,CUST0093,2666.34,2026-06-09,04:38:01,Utilities,USA,Online,58640.59,DEV5861
TXN002541,CUST0093,2428.92,2026-06-09,23:13:01,Grocery,Australia,POS,55408.96,DEV5861
TXN002789,CUST0093,1423.11,2026-06-12,07:56:01,Jewelry,Singapore,ATM,34504.72,DEV5861
TXN002270,CUST0093,2289.66,2026-06-13,14:20:01,Utilities,Australia,Wire Transfer,16916.84,DEV5861
TXN000122,CUST0093,468.78,2026-06-18,19:56:01,Online Shopping,Germany,ATM,44949.99,DEV5861
TXN004845,CUST0093,884.31,2026-06-19,15:51:01,Grocery,Australia,Wire Transfer,75614.79,DEV5861
TXN001146,CUST0093,2361.05,2026-06-20,01:46:01,Utilities,USA,Online,92645.98,DEV5861
TXN001468,CUST0093,1704.87,2026-06-21,14:32:01,Fuel,Australia,Online,51598.84,DEV5861
TXN004591,CUST0093,790.52,2026-06-27,11:05:01,Online Shopping,UK,Wire Transfer,35677.53,DEV5861
TXN004339,CUST0093,2245.55,2026-06-28,17:49:01,Utilities,India,Mobile Payment,6366.95,DEV5861
TXN001591,CUST0093,2993.68,2026-06-30,03:37:01,ATM Withdrawal,UAE,POS,8546.35,DEV5861
TXN001848,CUST0093,2087.35,2026-06-30,07:14:01,Electronics,UK,POS,47973.6,DEV5861
TXN000662,CUST0094,2873.67,2026-06-06,09:01:01,Online Shopping,USA,Wire Transfer,42985.09,DEV1958
TXN001748,CUST0094,2186.25,2026-06-07,07:48:01,Electronics,Singapore,Online,80081.57,DEV1958
TXN003200,CUST0094,2271.42,2026-06-11,08:50:01,Entertainment,UAE,ATM,42247.33,DEV1958
TXN001975,CUST0094,682.49,2026-06-12,11:33:01,Dining,UK,POS,81082.76,DEV1958
TXN003238,CUST0094,319.35,2026-06-16,08:59:01,Entertainment,India,ATM,6763.3,DEV1958
TXN002990,CUST0094,2595.87,2026-06-16,18:27:01,Dining,Singapore,Online,77497.56,DEV1958
TXN004663,CUST0094,547.3,2026-06-17,09:05:01,Entertainment,USA,POS,76849.1,DEV1958
TXN003725,CUST0094,2678.59,2026-06-18,16:18:01,Electronics,UK,POS,95303.87,DEV1958
TXN000214,CUST0094,2991.82,2026-06-19,00:55:01,ATM Withdrawal,USA,POS,95347.46,DEV1958
TXN003927,CUST0094,2936.32,2026-06-19,21:25:01,Fuel,Germany,Wire Transfer,64526.45,DEV1958
TXN000552,CUST0094,2368.45,2026-06-23,15:39:01,Entertainment,UK,Wire Transfer,3996.15,DEV1958
TXN003709,CUST0094,917.35,2026-06-24,08:54:01,Entertainment,India,Online,68778.62,DEV1958
TXN001681,CUST0094,1482.2,2026-06-25,04:33:01,Jewelry,Germany,Wire Transfer,96662.5,DEV1958
TXN003566,CUST0094,1277.65,2026-06-25,23:25:01,Dining,Singapore,Online,37928.17,DEV1958
TXN000591,CUST0094,2525.13,2026-07-01,04:23:01,Fuel,Australia,Online,18485.21,DEV1958
TXN000480,CUST0095,1591.77,2026-06-02,13:35:01,Electronics,UAE,ATM,8715.6,DEV6138
TXN001891,CUST0095,2115.2,2026-06-03,16:23:01,Fuel,USA,POS,80968.52,DEV6138
TXN001417,CUST0095,2035.35,2026-06-05,13:37:01,Electronics,USA,Online,96195.94,DEV6138
TXN004657,CUST0095,2805.93,2026-06-08,00:15:01,Online Shopping,Germany,POS,50919.78,DEV6138
TXN003593,CUST0095,1898.4,2026-06-08,04:23:01,Utilities,India,Mobile Payment,35412.54,DEV6138
TXN001889,CUST0095,1769.1,2026-06-09,05:05:01,Electronics,Germany,ATM,2934.97,DEV6138
TXN001511,CUST0095,2422.37,2026-06-09,08:59:01,Fuel,UK,Mobile Payment,60924.29,DEV6138
TXN001655,CUST0095,519.0,2026-06-12,04:10:01,Jewelry,Singapore,POS,55701.79,DEV6138
TXN004501,CUST0095,1879.14,2026-06-13,21:51:01,Entertainment,Germany,POS,43913.39,DEV6138
TXN000634,CUST0095,2000.0,2026-06-18,16:20:01,Travel,UK,ATM,45394.48,DEV6138
TXN002507,CUST0095,1177.91,2026-06-20,16:58:01,ATM Withdrawal,Germany,Online,51047.27,DEV6138
TXN002848,CUST0095,1556.2,2026-06-21,07:54:01,Fuel,India,ATM,76187.41,DEV6138
TXN002994,CUST0095,1451.75,2026-06-21,13:03:01,Grocery,Singapore,Online,34548.6,DEV6138
TXN003569,CUST0095,969.97,2026-06-22,09:53:01,Electronics,USA,Mobile Payment,46222.37,DEV6138
TXN001436,CUST0095,1642.29,2026-06-25,09:38:01,Dining,UAE,Online,59135.68,DEV6138
TXN001977,CUST0095,2749.25,2026-06-25,17:42:01,Fuel,Singapore,Wire Transfer,33751.69,DEV6138
TXN001800,CUST0095,204.0,2026-06-26,03:57:01,Utilities,Germany,ATM,37825.01,DEV6138
TXN002038,CUST0095,2578.84,2026-06-26,12:26:01,Grocery,USA,Online,2005.9,DEV6138
TXN001455,CUST0095,1654.88,2026-06-27,17:42:01,Jewelry,UAE,ATM,40158.23,DEV6138
TXN000705,CUST0095,2654.18,2026-06-29,07:11:01,Grocery,USA,POS,92388.12,DEV6138
TXN001761,CUST0095,663.13,2026-06-30,20:51:01,Travel,Australia,Mobile Payment,80965.19,DEV6138
TXN002776,CUST0096,960.21,2026-06-02,02:35:01,Travel,India,POS,13962.28,DEV1821
TXN000826,CUST0096,261.24,2026-06-02,23:06:01,ATM Withdrawal,Germany,ATM,23787.58,DEV1821
TXN001053,CUST0096,153.02,2026-06-03,18:32:01,Travel,India,POS,99360.5,DEV1821
TXN000987,CUST0096,230.57,2026-06-04,15:55:01,Utilities,Australia,Online,3988.39,DEV1821
TXN004181,CUST0096,1996.27,2026-06-06,23:41:01,Jewelry,Singapore,Online,95235.38,DEV1821
TXN001407,CUST0096,1416.0,2026-06-07,06:27:01,Entertainment,Singapore,ATM,90562.93,DEV1821
TXN002792,CUST0096,594.84,2026-06-07,08:24:01,ATM Withdrawal,Australia,Wire Transfer,74996.53,DEV1821
TXN000106,CUST0096,2146.97,2026-06-10,22:11:01,Travel,UK,Online,4792.02,DEV1821
TXN003641,CUST0096,1276.34,2026-06-11,04:29:01,Grocery,USA,Online,60224.07,DEV1821
TXN004782,CUST0096,910.83,2026-06-12,04:48:01,Dining,Germany,Online,55969.16,DEV1821
TXN000754,CUST0096,1998.34,2026-06-14,05:58:01,ATM Withdrawal,USA,Wire Transfer,78934.36,DEV1821
TXN003804,CUST0096,1575.33,2026-06-14,07:25:01,ATM Withdrawal,UK,Wire Transfer,31453.01,DEV1821
TXN001006,CUST0096,795.85,2026-06-14,10:46:01,Grocery,UAE,Mobile Payment,97765.73,DEV1821
TXN002920,CUST0096,1035.12,2026-06-14,10:50:01,Fuel,Singapore,Wire Transfer,49010.89,DEV1821
TXN004535,CUST0096,104.87,2026-06-17,21:41:01,Utilities,Singapore,ATM,99231.07,DEV1821
TXN003637,CUST0096,2257.66,2026-06-19,12:48:01,Online Shopping,USA,Online,77529.11,DEV1821
TXN003645,CUST0096,955.63,2026-06-21,14:21:01,Entertainment,Germany,Wire Transfer,78316.5,DEV1821
TXN001219,CUST0096,111.21,2026-06-22,13:15:01,Electronics,UAE,ATM,87063.58,DEV1821
TXN003812,CUST0096,1208.6,2026-06-24,07:42:01,Entertainment,UK,Wire Transfer,5640.02,DEV1821
TXN000541,CUST0096,286.89,2026-06-25,01:16:01,Grocery,Singapore,Wire Transfer,90590.62,DEV1821
TXN004374,CUST0096,1830.03,2026-06-27,15:12:01,Jewelry,USA,Mobile Payment,48303.74,DEV1821
TXN002156,CUST0096,2236.1,2026-06-27,15:38:01,Grocery,Singapore,Wire Transfer,96157.3,DEV1821
TXN000834,CUST0096,2830.63,2026-06-27,22:37:01,Entertainment,India,ATM,34642.4,DEV1821
TXN000278,CUST0096,1751.15,2026-07-01,14:23:01,Electronics,UK,POS,99718.98,DEV1821
